price,area,bhk,bathroom
31000000.0,2400,3,3.0
2800000.0,800,2,2.0
54000000.0,5100,5,5.0
4900000.0,1200,2,2.0
19500000.0,2622,3,2.0
3000000.0,950,2,2.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
10600000.0,1350,3,3.0
5583000.0,859,2,2.0
2200000.0,420,1,2.0
4850000.0,1450,2,2.0
3950000.0,820,2,2.0
8500000.0,1071,2,2.0
6850000.0,1080,2,3.0
6850000.0,1080,2,3.0
6850000.0,1080,2,3.0
6850000.0,1080,2,3.0
49000000.0,4500,8,6.0
6850000.0,1080,2,3.0
6850000.0,1080,2,3.0
23000000.0,1590,3,3.0
6850000.0,1080,2,3.0
3400000.0,675,2,2.0
3400000.0,675,2,2.0
5500000.0,1200,2,2.0
5500000.0,1200,2,2.0
5500000.0,1200,2,2.0
5500000.0,1200,2,2.0
5500000.0,1200,2,2.0
4475000.0,1250,2,3.0
5900000.0,900,3,2.0
4900000.0,919,2,2.0
2500000.0,619,2,1.0
4250000.0,818,2,2.0
4250000.0,818,2,2.0
4850000.0,818,2,2.0
5750000.0,922,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
54000000.0,5100,5,5.0
5583000.0,859,2,2.0
12500000.0,2350,4,4.0
12500000.0,2350,4,4.0
11000000.0,2350,4,4.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
2500000.0,619,2,1.0
12500000.0,2350,4,4.0
12500000.0,2350,4,4.0
11000000.0,2350,4,4.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
4218000.0,868,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
5300000.0,942,2,2.0
2750000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
2800000.0,586,1,1.0
31000000.0,2400,3,3.0
3500000.0,953,2,2.0
46000000.0,4000,4,4.0
52000000.0,4000,4,3.0
2620000.0,655,1,2.0
3500000.0,700,2,2.0
11000000.0,1405,3,2.0
2500000.0,650,2,2.0
2500000.0,650,2,2.0
2500000.0,650,2,2.0
6000000.0,1386,3,3.0
54000000.0,5100,5,5.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
3500000.0,750,2,1.0
3600000.0,809,2,2.0
3000000.0,905,2,2.0
3950000.0,809,2,2.0
3950000.0,809,2,2.0
3950000.0,809,2,2.0
3950000.0,809,2,2.0
3950000.0,809,2,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
6200000.0,1030,3,2.0
4280000.0,855,2,2.0
6200000.0,1030,3,2.0
5800000.0,1030,3,2.0
8700000.0,1015,2,2.0
8500000.0,1200,2,2.0
7100000.0,1100,3,3.0
16500000.0,1344,2,2.0
16500000.0,1344,2,2.0
4900000.0,1200,2,2.0
10600000.0,1350,3,3.0
3300000.0,580,2,2.0
4500000.0,1024,3,2.0
3750000.0,845,2,2.0
4700000.0,1505,3,3.0
41600000.0,2315,3,3.0
7200000.0,1100,3,3.0
3499000.0,1175,2,2.0
2199000.0,600,1,2.0
2200000.0,600,1,2.0
2900000.0,800,2,2.0
3200000.0,1000,2,2.0
3975000.0,885,2,2.0
6580000.0,1535,3,3.0
4100000.0,1250,1,2.0
3300000.0,1020,2,3.0
4800000.0,1270,2,1.0
4900000.0,1110,2,2.0
4700000.0,1060,2,2.0
4300000.0,1350,2,2.0
19500000.0,3850,5,5.0
14500000.0,1000,2,1.0
12000000.0,2400,4,4.0
7356000.0,1206,3,1.0
7875000.0,1291,3,1.0
7495999.999999999,1229,3,1.0
5610000.0,1020,3,1.0
6050000.0,1100,3,1.0
5800000.0,900,2,1.0
5500000.0,850,2,1.0
4800000.0,750,2,1.0
44000000.0,2452,3,3.0
2300000.0,500,1,1.0
6208000.0,1194,3,3.0
4841000.0,931,2,2.0
4708000.0,961,2,2.0
3940000.0,788,2,2.0
3861000.0,788,2,2.0
4508000.0,980,2,2.0
3836000.0,834,2,2.0
3657000.0,795,2,2.0
6478000.0,1117,3,3.0
7800000.0,1300,3,3.0
5406000.0,983,2,2.0
4735000.0,861,2,2.0
5826000.0,971,2,2.0
8120000.0,1400,3,3.0
6934999.999999999,1261,3,3.0
4900000.0,1000,2,2.0
4351000.0,888,2,2.0
6934999.999999999,1261,3,3.0
5604000.0,1019,2,2.0
5826000.0,971,2,2.0
8120000.0,1400,3,3.0
7800000.0,1300,3,3.0
5406000.0,983,2,2.0
4735000.0,861,2,2.0
3120000.0,600,1,1.0
7487000.0,1291,3,3.0
6888000.0,1148,3,3.0
5376000.0,896,2,2.0
5688000.0,1094,3,3.0
5194000.0,999,2,2.0
5220000.0,900,2,2.0
7270999.999999999,1322,3,3.0
6478000.0,1117,3,3.0
4111000.0,839,2,2.0
4368000.0,840,2,2.0
5405000.0,932,2,2.0
5341000.0,1187,3,3.0
5455000.0,1091,3,3.0
4885000.0,977,2,2.0
5196000.0,896,2,2.0
5339000.0,1139,3,3.0
7059999.999999999,1400,3,3.0
4315000.0,863,2,2.0
5880000.0,1200,3,3.0
4900000.0,1000,2,2.0
4351000.0,888,2,2.0
4599000.0,1022,3,3.0
4158000.0,924,2,2.0
5845000.0,759,2,2.0
2900000.0,650,1,1.0
3988000.0000000005,1050,2,2.0
8900000.0,950,2,2.0
6947000.0,965,2,1.0
6644000.0,923,2,2.0
9265000.0,1287,3,1.0
7809999.999999999,1085,3,3.0
7393000.000000001,1027,2,1.0
6990000.000000001,971,2,1.0
6954000.000000001,966,2,1.0
8500000.0,1712,3,3.0
43000000.0,6700,4,4.0
24000000.0,3700,3,3.0
20500000.0,1850,3,3.0
5132000.0,1283,3,3.0
4504000.0,1126,3,3.0
4504000.0,1126,3,3.0
2972000.0,743,2,2.0
5385000.0,1122,3,3.0
4348000.0,906,2,2.0
4027000.0000000005,839,2,2.0
7969000.0,1172,2,2.0
7500000.0,1655,3,3.0
10000000.0,2100,3,3.0
7000000.0,1600,3,3.0
10000000.0,2100,3,3.0
9500000.0,2000,3,3.0
9000000.0,1900,3,3.0
9500000.0,2000,3,3.0
8500000.0,1800,3,3.0
9000000.0,1900,3,3.0
8500000.0,1800,3,3.0
8000000.0,1700,3,3.0
8000000.0,1700,3,3.0
7500000.0,1655,3,3.0
7500000.0,1655,3,3.0
9000000.0,1667,3,3.0
7000000.0,1600,3,3.0
7000000.0,1600,3,3.0
12000000.0,2000,3,3.0
10000000.0,2100,3,3.0
10000000.0,1821,3,3.0
10000000.0,2100,3,3.0
9500000.0,2000,3,3.0
9500000.0,1783,3,3.0
9500000.0,2000,3,3.0
8500000.0,1583,3,3.0
9000000.0,1900,3,3.0
9000000.0,1624,3,3.0
9000000.0,1900,3,3.0
8500000.0,1800,3,3.0
12500000.0,1800,3,3.0
10000000.0,1874,3,3.0
8500000.0,1800,3,3.0
8000000.0,1700,3,3.0
8000000.0,1700,3,3.0
9500000.0,1700,3,3.0
7500000.0,1655,3,3.0
9400000.0,1793,3,3.0
10000000.0,2000,3,3.0
9000000.0,1674,3,3.0
9500000.0,1800,3,3.0
9000000.0,1740,3,3.0
8400000.0,1600,3,3.0
8500000.0,1664,3,3.0
10000000.0,2000,3,3.0
9500000.0,1800,3,3.0
11000000.0,2000,3,3.0
10000000.0,1839,3,3.0
9000000.0,1700,3,3.0
9500000.0,1741,3,3.0
8500000.0,1621,3,3.0
13000000.0,1385,3,3.0
7400000.0,1300,3,3.0
6900000.0,1200,2,2.0
13000000.0,1961,3,3.0
7000000.0,1600,3,3.0
14000000.0,2200,4,4.0
9500000.0,1900,3,3.0
8500000.0,1800,3,3.0
12000000.0,1321,3,3.0
9000000.0,1800,4,4.0
12000000.0,1400,3,3.0
8500000.0,1683,3,3.0
8000000.0,1561,3,3.0
7700000.0,1483,3,3.0
11000000.0,1943,3,3.0
11000000.0,1300,3,3.0
9500000.0,1783,3,3.0
6002000.0,1225,3,3.0
5360000.0,1094,3,3.0
4459000.0,910,2,2.0
4018000.0,820,2,2.0
2447000.0,505,1,1.0
10800000.0,1065,2,2.0
3734000.0000000005,770,2,2.0
5712000.0,1190,3,3.0
6400000.0,1254,2,2.0
2300000.0,594,1,2.0
2650000.0,630,2,2.0
3499000.0,1201,2,2.0
2899000.0,751,2,2.0
2699000.0,701,2,2.0
2999000.0,847,2,2.0
2299000.0,609,2,2.0
3200000.0,800,2,2.0
4800000.0,1200,2,2.0
4600000.0,1000,2,2.0
5300000.0,1000,2,3.0
5700000.0,1500,2,3.0
3300000.0,1200,2,2.0
3600000.0,900,1,2.0
5800000.0,1400,3,3.0
5700000.0,1250,2,2.0
5300000.0,1550,2,2.0
5200000.0,1350,2,2.0
4600000.0,1200,1,2.0
3600000.0,1000,2,2.0
5400000.0,1050,2,2.0
5000000.0,1080,2,3.0
5800000.0,1250,2,3.0
4800000.0,1160,2,3.0
4700000.0,1470,2,3.0
5300000.0,1060,2,3.0
4800000.0,1126,1,2.0
7800000.0,954,2,2.0
5300000.0,804,2,2.0
4200000.0,509,1,1.0
4887000.0,905,2,2.0
4654000.0,862,2,2.0
4152000.0000000005,769,2,2.0
6959999.999999999,1200,3,3.0
6032000.0,1040,2,2.0
5417000.0,934,2,2.0
5156000.0,889,2,2.0
6608000.0,1180,3,3.0
5712000.0,1020,2,2.0
5208000.0,930,2,2.0
7337000.0,1249,3,3.0
6926000.000000001,1179,3,3.0
5775000.0,983,2,2.0
4794000.0,861,2,2.0
8143000.000000001,1404,3,3.0
7295999.999999999,1258,3,3.0
5915000.0,1183,3,3.0
5776000.0,996,2,2.0
4715000.0,943,2,2.0
5220000.0,900,2,2.0
7650000.0,1275,3,3.0
4305000.0,861,2,2.0
6995999.999999999,1166,3,3.0
2500000.0,500,1,1.0
6000000.0,1000,2,2.0
11300000.0,1668,3,3.0
9907000.0,1457,3,3.0
8309000.0,1222,2,2.0
4200000.0,700,1,1.0
4974000.0,829,2,2.0
7800000.0,1300,3,3.0
6858000.0,1143,3,3.0
5814000.0,969,2,2.0
4710000.0,785,2,2.0
3926000.0,818,2,2.0
7359999.999999999,1269,3,3.0
6906999.999999999,1191,3,3.0
6206000.0,1070,2,2.0
5771000.0,995,2,2.0
5585000.0,963,2,2.0
5185000.0,894,2,2.0
4756000.0,820,2,2.0
7840000.000000001,1400,3,3.0
7280000.0,1300,3,3.0
6658000.0,1189,3,3.0
5734000.0,1024,2,2.0
5398000.0,964,2,2.0
4625000.0,826,2,2.0
4396000.0,785,2,2.0
8562000.0,1427,3,3.0
7902000.0,1317,3,3.0
7523999.999999999,1254,3,3.0
6695999.999999999,1116,3,3.0
6000000.0,1000,2,2.0
5430000.0,905,2,2.0
5316000.0,886,2,2.0
5010000.0,835,2,2.0
4506000.0,751,2,2.0
12400000.0,1537,3,1.0
11700000.0,1455,3,3.0
12300000.0,1530,3,3.0
5832000.0,1215,3,3.0
4560000.0,950,2,2.0
4032000.0,840,2,2.0
3768000.0,785,2,2.0
3360000.0,700,2,2.0
7191000.0,1383,3,3.0
6063000.0,1166,3,3.0
5101000.0,981,2,2.0
4841000.0,931,2,2.0
4425000.0,851,2,2.0
4160000.0,800,2,2.0
6345000.0,1269,3,3.0
5920000.0,1184,3,3.0
5500000.0,1100,3,3.0
4820000.0,964,2,2.0
4500000.0,900,2,2.0
5040000.0,900,2,2.0
4800000.0,1200,3,3.0
3772000.0,943,2,2.0
3524000.0,881,2,2.0
4060000.0,812,2,2.0
9120000.0,1900,3,3.0
7828000.0,1631,3,3.0
7142000.0,1488,3,3.0
6715000.000000001,1399,3,3.0
4881000.0,1017,2,2.0
4752000.0,990,2,2.0
6561000.0,1238,3,3.0
6185000.0,1167,3,3.0
4881000.0,921,2,2.0
4664000.0,880,2,2.0
5983000.0,1108,3,3.0
5896000.0,1092,3,3.0
2835000.0,525,1,1.0
3000000.0,850,2,2.0
2690000.0,700,2,2.0
2700000.0,700,2,2.0
2580000.0,700,2,2.0
2600000.0,700,2,2.0
2300000.0,600,2,2.0
11400000.0,1342,3,1.0
7233000.0,851,2,1.0
12600000.0,1489,3,1.0
8304000.000000001,977,2,1.0
8015000.000000001,943,2,1.0
3363000.0000000005,885,2,1.0
3540999.9999999995,932,2,1.0
3347000.0,881,2,1.0
2717000.0,715,2,1.0
5106000.0,690,2,2.0
13200000.0,1266,3,3.0
10200000.0,980,2,2.0
9120000.0,1200,3,3.0
5550000.0,750,2,2.0
8810000.0,881,2,2.0
8700000.0,870,2,2.0
8550000.0,900,2,2.0
8170000.0,860,2,2.0
3900000.0,937,2,2.0
9900000.0,1560,3,3.0
33000000.0,4724,4,1.0
4600000.0,1006,2,2.0
4612000.0,1006,2,2.0
3700000.0,574,1,1.0
8000000.0,1527,3,2.0
6500000.0,1002,2,2.0
8000000.0,1753,3,2.0
6000000.0,1340,2,2.0
5300000.0,974,2,2.0
3000000.0,612,2,2.0
6600000.0,1366,3,2.0
4700000.0,1073,2,2.0
9500000.0,1371,3,2.0
4200000.0,591,2,1.0
8000000.0,1237,2,2.0
2800000.0,730,2,2.0
3200000.0,849,2,2.0
5500000.0,1286,3,2.0
3300000.0,885,3,3.0
7000000.0,1148,2,2.0
6800000.0,1024,2,2.0
17000000.0,2616,4,3.0
4200000.0,979,2,2.0
4600000.0,1262,3,2.0
8500000.0,1234,2,2.0
10300000.0,1469,3,3.0
6600000.0,950,2,2.0
2900000.0,576,1,1.0
4100000.0,855,2,2.0
7000000.0,1080,2,2.0
7554000.000000001,1545,2,2.0
7734999.999999999,1645,3,2.0
2000000.0,570,1,1.0
5300000.0,1012,2,2.0
4000000.0,588,2,1.0
8500000.0,1337,3,3.0
5600000.0,913,2,2.0
5100000.0,1225,3,2.0
4800000.0,832,2,2.0
6400000.0,959,2,2.0
7000000.0,1370,3,2.0
4000000.0,930,2,2.0
2600000.0,571,2,2.0
3500000.0,994,2,2.0
9700000.0,1598,3,2.0
8000000.0,1156,2,2.0
2300000.0,620,1,1.0
1600000.0,480,1,1.0
6800000.0,1024,2,2.0
4000000.0,588,1,1.0
4456000.0,918,3,1.0
4312000.0,888,2,1.0
3777000.0000000005,778,2,1.0
3218000.0,663,2,1.0
8500000.0,1300,2,2.0
2200000.0,600,1,2.0
2800000.0,850,2,2.0
3621000.0,1050,2,1.0
3428000.0,994,2,1.0
4352000.0,1262,3,3.0
4604000.0,1335,3,1.0
10000000.0,1188,3,1.0
8466000.0,996,2,1.0
6164000.0,1045,2,1.0
7550000.0,1280,3,1.0
21400000.0,1935,3,3.0
40500000.0,3654,4,1.0
20200000.0,1820,3,1.0
41500000.0,3746,4,1.0
19900000.0,1793,3,2.0
21400000.0,1930,3,1.0
2600000.0,700,2,2.0
2700000.0,725,2,2.0
6000000.0,1500,3,2.0
6200000.0,1433,3,2.0
5700000.0,1478,3,2.0
2950000.0,623,1,1.0
8600000.0,1927,3,3.0
7800000.0,1706,3,3.0
5900000.0,1437,2,2.0
8700000.0,1991,3,3.0
7523999.999999999,1254,3,1.0
5430000.0,905,2,1.0
8562000.0,1427,3,1.0
5286000.0,881,2,1.0
5376000.0,896,2,1.0
2303000.0,510,1,1.0
3502000.0000000005,824,2,1.0
1504000.0,338,1,1.0
3808000.0,896,3,1.0
3297999.9999999995,764,2,1.0
8400000.0,1471,3,1.0
12000000.0,1896,4,3.0
7856000.0,1376,3,1.0
9380000.0,1643,3,1.0
3802000.0000000005,1001,2,1.0
4733000.0,1246,3,2.0
4029999.9999999995,1061,2,1.0
6620000.0,1270,2,1.0
5045000.0,1328,3,1.0
3729999.9999999995,982,2,1.0
5071000.0,1335,3,1.0
7852000.0,837,2,2.0
8600000.0,1010,2,2.0
45000000.0,3000,3,4.0
2802000.0,637,2,1.0
2961000.0,673,2,1.0
2921000.0,664,2,1.0
3062000.0,696,2,1.0
2912000.0,662,2,1.0
23000000.0,1755,3,3.0
6350000.0,1312,2,2.0
9500000.0,1564,2,3.0
6900000.0,1419,3,3.0
2585000.0,650,2,2.0
2590000.0,650,2,2.0
2650000.0,700,2,2.0
2600000.0,650,2,2.0
1800000.0,599,1,2.0
5596000.0,1142,3,1.0
3978000.0,812,2,1.0
4200000.0,762,2,2.0
7000000.0,1024,2,2.0
24400000.0,1574,3,2.0
3734000.0000000005,770,2,2.0
4219000.0,870,2,2.0
4111999.9999999995,848,2,2.0
4219000.0,870,2,2.0
3734000.0000000005,770,2,2.0
4219000.0,870,2,2.0
3734000.0000000005,770,2,2.0
4111999.9999999995,848,2,2.0
4219000.0,870,2,2.0
2500000.0,749,2,2.0
2500000.0,755,2,2.0
2890000.0,920,2,2.0
3125000.0,950,2,2.0
2500000.0,755,2,2.0
2890000.0,920,2,2.0
3125000.0,950,2,2.0
2225000.0,603,1,2.0
3450000.0,1050,2,2.0
2700000.0,812,2,2.0
1898999.9999999998,611,1,2.0
4950000.0,900,2,1.0
6490000.000000001,1180,3,1.0
5610000.0,1020,3,1.0
5115000.0,930,2,1.0
6570000.0,1096,3,2.0
8892000.0,1588,3,2.0
6200000.0,1020,2,2.0
4500000.0,700,2,2.0
4500000.0,800,2,2.0
5000000.0,1050,2,2.0
3100000.0,650,2,2.0
9000000.0,1700,3,3.0
2300000.0,500,2,2.0
3100000.0,650,2,2.0
8500000.0,1300,3,3.0
2200000.0,500,1,1.0
9000000.0,1900,3,3.0
7200000.0,1300,3,3.0
9000000.0,1700,3,3.0
2300000.0,500,2,2.0
2200000.0,500,1,1.0
2200000.0,500,2,2.0
6500000.0,1400,3,3.0
6900000.0,1000,2,2.0
17000000.0,1750,4,3.0
2680000.0,700,2,2.0
2280000.0,600,2,2.0
2675000.0,700,2,2.0
4219000.0,870,2,2.0
4044000.0,834,2,2.0
4111999.9999999995,848,2,2.0
4219000.0,870,2,2.0
3734000.0000000005,770,2,2.0
4219000.0,870,2,2.0
4219000.0,870,2,2.0
4044000.0,834,2,2.0
4111999.9999999995,848,2,2.0
3735000.0,770,2,2.0
10800000.0,1065,2,2.0
10800000.0,1065,2,2.0
10800000.0,1065,2,2.0
10800000.0,1065,2,2.0
6500000.0,638,2,1.0
7500000.0,1791,3,3.0
32000000.0,2130,3,3.0
7500000.0,1700,4,3.0
46200000.0,3850,5,1.0
26700000.0,2230,4,1.0
34500000.0,2880,4,1.0
21300000.0,1775,3,1.0
10400000.0,1329,2,2.0
5788000.0,1220,2,2.0
3734000.0000000005,770,2,2.0
4044000.0,834,2,2.0
4111999.9999999995,848,2,2.0
4219000.0,870,2,2.0
3734000.0000000005,770,2,2.0
3735000.0,770,2,2.0
4044000.0,834,2,2.0
4044000.0,834,2,2.0
4044000.0,834,2,2.0
4200000.0,800,2,2.0
32100000.0,2380,3,3.0
32300000.0,1850,3,3.0
20500000.0,1283,3,3.0
33400000.0,1860,3,3.0
29500000.0,1641,3,3.0
4600000.0,800,2,1.0
21500000.0,1930,3,3.0
9500000.0,1250,3,3.0
16900000.0,1610,3,1.0
10000000.0,956,2,1.0
8923000.0,1373,3,1.0
9793000.0,1507,3,1.0
9664000.0,1487,3,1.0
7681000.0,1182,2,1.0
6661000.0,1025,2,1.0
9709000.0,1494,3,1.0
6713000.0,1033,2,1.0
10800000.0,1674,3,1.0
7070000.0,1088,2,1.0
8351000.000000001,1285,2,1.0
7343000.000000001,1130,2,1.0
9014000.0,1387,3,1.0
7323999.999999999,1127,2,1.0
11200000.0,1737,4,1.0
9534000.0,1467,3,1.0
7350000.0,1131,2,1.0
7600000.0,1085,3,3.0
8800000.0,1062,2,2.0
7370999.999999999,1031,2,2.0
4400000.0,898,2,2.0
1938000.0,510,1,1.0
3800000.0,1000,2,1.0
2280000.0,600,1,1.0
2089999.9999999998,550,1,1.0
3040000.0,800,2,1.0
2470000.0,650,2,1.0
4560000.0,1200,2,1.0
2394000.0,630,1,1.0
34000000.0,2030,4,3.0
21900000.0,1310,3,3.0
2750000.0,800,2,2.0
2750000.0,800,2,2.0
2950000.0,800,2,2.0
3000000.0,800,2,2.0
2750000.0,750,2,2.0
2700000.0,800,2,2.0
2750000.0,750,2,2.0
2750000.0,750,2,2.0
3000000.0,800,2,2.0
3150000.0,850,2,2.0
3400000.0,900,2,2.0
